vrsta_podatka,sezona,kje,klub,kratica,st_tekem,podatek,povprecje,na_40_min
osebne napake,2017,doma,Olympiacos Piraeus,OLY,17,363,17.0,4.18
osebne napake,2017,doma,Fenerbahce Dogus Istanbul,ULK,18,358,18.0,3.92
osebne napake,2017,doma,KIROLBET Baskonia Vitoria Gasteiz,BAS,17,341,17.0,4.01
osebne napake,2017,doma,Crvena Zvezda mts Belgrade,RED,15,339,15.0,4.52
osebne napake,2017,doma,FC Barcelona Lassa,BAR,15,324,15.0,4.32
osebne napake,2017,doma,Brose Bamberg,BAM,15,311,15.0,4.15
osebne napake,2017,doma,AX Armani Exchange Olimpia Milan,MIL,15,309,15.0,4.05
osebne napake,2017,doma,Maccabi FOX Tel Aviv,TEL,15,290,15.0,3.87
osebne napake,2017,doma,Anadolu Efes Istanbul,IST,15,287,15.0,3.83
osebne napake,2017,doma,Valencia Basket,PAM,15,274,15.0,3.59
osebne napake,2017,doma,Unicaja Malaga,MAL,15,267,15.0,3.5
prejete tocke,2000,doma,Kinder Bologna,VIR,12,926,12.0,15.27
prejete tocke,2000,doma,AEK Athens,AEK,10,715,10.0,14.12
prejete tocke,2000,doma,Tau Ceramica,BAS,10,713,10.0,14.26
prejete tocke,2000,doma,PAF Bologna,FOR,9,645,9.0,14.33
prejete tocke,2000,doma,Benetton Basket,TRE,7,554,7.0,15.83
prejete tocke,2000,doma,Olympiakos,OLY,7,533,7.0,15.23
prejete tocke,2000,doma,PAOK BC,PAO,7,533,7.0,14.96
prejete tocke,2000,doma,Union Olimpija Ljubljana,LJU,7,531,7.0,15.17
prejete tocke,2000,doma,Muller Verona,VER,6,511,6.0,17.03
prejete tocke,2000,doma,Adecco Estudiantes,EST,6,500,6.0,16.33
prejete tocke,2000,doma,Real Madrid,MAD,7,496,7.0,14.17
prejete tocke,2000,doma,Peristeri,PER,6,465,6.0,15.5
prejete tocke,2000,doma,KK Buducnost,BUD,6,461,6.0,15.37
prejete tocke,2000,doma,Zalgiris Kaunas,ZAL,6,456,6.0,15.2
prejete tocke,2000,doma,Ovarense Aerosoles,OVA,5,452,5.0,18.08
prejete tocke,2000,doma,FC Barcelona,BAR,6,448,6.0,14.93
prejete tocke,2000,doma,Haribo London Towers,LON,5,444,5.0,17.76
prejete tocke,2000,doma,Cibona VIP,CIB,6,430,6.0,14.04
prejete tocke,2000,doma,Lugano Snakes,LUG,5,428,5.0,17.12
prejete tocke,2000,doma,KK Zadar,ZAD,5,421,5.0,16.43
prejete tocke,2000,doma,Hapoel Jerusalem,JER,5,420,5.0,16.8
prejete tocke,2000,doma,Saint Petersburg Lions,PET,5,420,5.0,16.39
prejete tocke,2000,doma,Opel Skyliners,FRA,5,415,5.0,16.6
prejete tocke,2000,doma,Region Wallone Spirou Charleroi,CHA,5,410,5.0,16.4
prejete tocke,2001,doma,Ural Great,PEM,10,887,10.0,17.74
prejete tocke,2001,doma,Benetton Basket,TRE,11,886,11.0,15.93
prejete tocke,2001,doma,Scavolini Pesaro,PES,10,870,10.0,17.4
prejete tocke,2001,doma,Real Madrid,MAD,10,864,10.0,17.28
prejete tocke,2001,doma,Panathinaikos,PAN,11,851,11.0,15.3
prejete tocke,2001,doma,Skipper Bologna,FOR,10,847,10.0,16.73
prejete tocke,2001,doma,CSKA Moscow,CSK,10,831,10.0,16.62
prejete tocke,2001,doma,Olympiacos,OLY,10,799,10.0,15.59
prejete tocke,2001,doma,Ulker,ULK,10,781,10.0,15.62
prejete tocke,2001,doma,Kinder Bologna,VIR,11,774,11.0,14.14
prejete tocke,2001,doma,AEK Athens,AEK,10,755,10.0,14.91
prejete tocke,2001,doma,Tau Ceramica,BAS,10,751,10.0,15.02
prejete tocke,2001,doma,FC Barcelona,BAR,10,727,10.0,14.54
prejete tocke,2001,doma,Union Olimpija,LJU,10,717,10.0,14.34
prejete tocke,2001,doma,Efes Pilsen,IST,10,716,10.0,14.32
prejete tocke,2001,doma,Kinder London Towers,LON,7,659,7.0,18.83
prejete tocke,2001,doma,Maccabi Elite,TEL,10,635,10.0,14.11
prejete tocke,2001,doma,KRKA Novo Mesto,MES,7,630,7.0,18.0
prejete tocke,2001,doma,KK Buducnost,BUD,7,603,7.0,18.27
prejete tocke,2001,doma,KK Zadar,ZAD,7,598,7.0,16.93
prejete tocke,2001,doma,Peristeri,PER,7,596,7.0,17.03
prejete tocke,2001,doma,Telindus Oostende,OOS,7,592,7.0,16.62
prejete tocke,2001,doma,Cibona VIP,CIB,7,585,7.0,16.42
prejete tocke,2001,doma,Asvel Basket,ASV,7,561,7.0,15.75
prejete tocke,2001,doma,Pau-Orthez,PAU,7,552,7.0,15.77
prejete tocke,2001,doma,Spirou Basket,CHA,7,547,7.0,15.63
prejete tocke,2001,doma,Zalgiris,ZAL,7,547,7.0,15.63
prejete tocke,2001,doma,Alba Berlin,BER,7,545,7.0,15.57
prejete tocke,2001,doma,Idea Slask,WRO,7,541,7.0,15.19
prejete tocke,2001,doma,Partizan,PAR,7,540,7.0,15.16
prejete tocke,2001,doma,Unicaja,MAL,7,511,7.0,14.6
prejete tocke,2001,doma,Opel Skyliners,FRA,7,503,7.0,14.37
prejete tocke,2002,doma,FC Barcelona,BAR,12,857,12.0,14.28
prejete tocke,2002,doma,Montepaschi Siena,SIE,12,851,12.0,14.18
prejete tocke,2002,doma,Virtus Bologna,VIR,10,829,10.0,16.58
prejete tocke,2002,doma,Asvel Basket,ASV,10,824,10.0,16.28
prejete tocke,2002,doma,Tau Ceramica,BAS,10,806,10.0,16.12
prejete tocke,2002,doma,Cibona VIP,CIB,10,778,10.0,15.18
prejete tocke,2002,doma,Maccabi Elite,TEL,10,777,10.0,15.35
prejete tocke,2002,doma,Unicaja,MAL,10,758,10.0,15.16
prejete tocke,2002,doma,Ulker,ULK,10,757,10.0,14.95
prejete tocke,2002,doma,Benetton Basket,TRE,10,756,10.0,15.12
prejete tocke,2002,doma,Skipper Bologna,FOR,10,752,10.0,14.85
prejete tocke,2002,doma,Panathinaikos,PAN,10,743,10.0,14.86
prejete tocke,2002,doma,Union Olimpija,LJU,10,731,10.0,14.62
prejete tocke,2002,doma,Efes Pilsen,IST,10,710,10.0,13.85
prejete tocke,2002,doma,Olympiacos,OLY,10,696,10.0,13.92
prejete tocke,2002,doma,CSKA Moscow,CSK,10,629,10.0,12.58
prejete tocke,2002,doma,KK Buducnost,BUD,7,617,7.0,17.32
prejete tocke,2002,doma,Pau-Orthez,PAU,7,573,7.0,16.37
prejete tocke,2002,doma,Partizan,PAR,7,571,7.0,16.31
prejete tocke,2002,doma,Zalgiris,ZAL,7,568,7.0,16.23
prejete tocke,2002,doma,Real Madrid,MAD,7,565,7.0,16.14
prejete tocke,2002,doma,Idea Slask,WRO,7,558,7.0,15.94
prejete tocke,2002,doma,AEK Athens,AEK,7,551,7.0,15.47
prejete tocke,2002,doma,Alba Berlin,BER,7,548,7.0,15.66
prejete tocke,2003,doma,Maccabi Elite,TEL,12,895,12.0,16.09
prejete tocke,2003,doma,Montepaschi Siena,SIE,12,891,12.0,14.7
prejete tocke,2003,doma,Skipper Bologna,FOR,10,878,10.0,16.93
prejete tocke,2003,doma,Pau-Orthez,PAU,10,847,10.0,16.53
prejete tocke,2003,doma,Olympiacos,OLY,10,816,10.0,16.12
prejete tocke,2003,doma,Zalgiris,ZAL,10,793,10.0,15.86
prejete tocke,2003,doma,Tau Ceramica,BAS,10,782,10.0,15.64
prejete tocke,2003,doma,Pamesa Valencia,PAM,10,774,10.0,15.29
prejete tocke,2003,doma,Benetton Basket,TRE,10,770,10.0,15.21
prejete tocke,2003,doma,Union Olimpija,LJU,10,764,10.0,15.09
prejete tocke,2003,doma,Panathinaikos,PAN,10,759,10.0,15.18
prejete tocke,2003,doma,Ulker,ULK,10,734,10.0,14.68
prejete tocke,2003,doma,Cibona VIP,CIB,10,730,10.0,14.6
prejete tocke,2003,doma,FC Barcelona,BAR,10,706,10.0,13.95
prejete tocke,2003,doma,CSKA Moscow,CSK,10,702,10.0,13.87
prejete tocke,2003,doma,Efes Pilsen,IST,10,658,10.0,13.16
prejete tocke,2003,doma,AEK Athens,AEK,7,566,7.0,16.17
prejete tocke,2003,doma,Asvel Basket,ASV,7,566,7.0,16.17
prejete tocke,2003,doma,Idea Slask,WRO,7,557,7.0,15.91
prejete tocke,2003,doma,Alba Berlin,BER,7,540,7.0,15.43
prejete tocke,2003,doma,KRKA Novo Mesto,MES,7,537,7.0,15.34
prejete tocke,2003,doma,Unicaja,MAL,7,512,7.0,14.63
prejete tocke,2003,doma,Lottomatica Roma,ROM,7,511,7.0,14.6
prejete tocke,2003,doma,Partizan,PAR,7,502,7.0,14.34
prejete tocke,2004,doma,Maccabi Elite,TEL,13,1005,13.0,15.46
prejete tocke,2004,doma,CSKA Moscow,CSK,13,996,13.0,15.03
prejete tocke,2004,doma,Panathinaikos,PAN,12,934,12.0,15.25
prejete tocke,2004,doma,Scavolini Pesaro,PES,11,915,11.0,16.45
prejete tocke,2004,doma,Tau Ceramica,BAS,11,845,11.0,15.36
prejete tocke,2004,doma,Zalgiris,ZAL,10,829,10.0,16.38
prejete tocke,2004,doma,Ulker,ULK,11,803,11.0,14.6
prejete tocke,2004,doma,Benetton Basket,TRE,11,777,11.0,14.13
prejete tocke,2004,doma,AEK Athens,AEK,10,773,10.0,15.46
prejete tocke,2004,doma,FC Barcelona,BAR,10,769,10.0,15.38
prejete tocke,2004,doma,Climamio Bologna,FOR,10,764,10.0,15.28
prejete tocke,2004,doma,Prokom Trefl Sopot,SOP,10,750,10.0,14.81
prejete tocke,2004,doma,Cibona VIP,CIB,10,733,10.0,14.48
prejete tocke,2004,doma,Montepaschi Siena,SIE,10,731,10.0,14.44
prejete tocke,2004,doma,Real Madrid,MAD,10,722,10.0,14.26
prejete tocke,2004,doma,Efes Pilsen,IST,11,697,11.0,12.67
prejete tocke,2004,doma,Pau-Orthez,PAU,7,613,7.0,17.51
prejete tocke,2004,doma,Olympiacos,OLY,7,583,7.0,16.36
prejete tocke,2004,doma,Opel Skyliners,FRA,7,554,7.0,15.83
prejete tocke,2004,doma,Partizan,PAR,7,551,7.0,15.47
prejete tocke,2004,doma,Asvel Basket,ASV,7,524,7.0,14.71
prejete tocke,2004,doma,Union Olimpija,LJU,7,518,7.0,14.8
prejete tocke,2004,doma,Adecco Estudiantes,EST,7,517,7.0,14.77
prejete tocke,2004,doma,Unicaja,MAL,7,491,7.0,14.03
prejete tocke,2005,doma,Winterthur FC Barcelona,BAR,14,1052,14.0,15.03
prejete tocke,2005,doma,Maccabi Elite,TEL,13,1006,13.0,15.18
prejete tocke,2005,doma,Panathinaikos,PAN,12,881,12.0,14.68
prejete tocke,2005,doma,Real Madrid,MAD,11,799,11.0,14.36
prejete tocke,2005,doma,CSKA Moscow,CSK,12,796,12.0,13.27
prejete tocke,2005,doma,Benetton Basket,TRE,10,787,10.0,15.55
prejete tocke,2005,doma,Olympiacos,OLY,11,786,11.0,14.13
prejete tocke,2005,doma,Efes Pilsen,IST,11,765,11.0,13.91
prejete tocke,2005,doma,Ulker,ULK,10,755,10.0,15.1
prejete tocke,2005,doma,Zalgiris,ZAL,10,755,10.0,15.1
prejete tocke,2005,doma,GHP Bamberg,BAM,10,738,10.0,14.76
prejete tocke,2005,doma,Tau Ceramica,BAS,11,735,11.0,13.36
prejete tocke,2005,doma,Unicaja,MAL,10,703,10.0,13.72
prejete tocke,2005,doma,Cibona VIP,CIB,10,694,10.0,13.88
prejete tocke,2005,doma,Lietuvos Rytas,LIE,10,677,10.0,13.54
prejete tocke,2005,doma,Climamio Bologna,FOR,10,645,10.0,12.9
prejete tocke,2005,doma,Partizan,PAR,7,571,7.0,16.31
prejete tocke,2005,doma,AJ Milano,MIL,7,541,7.0,15.19
prejete tocke,2005,doma,Pau-Orthez,PAU,7,531,7.0,15.17
prejete tocke,2005,doma,Strasbourg,STR,7,524,7.0,14.71
prejete tocke,2005,doma,AEK Athens,AEK,7,523,7.0,14.94
prejete tocke,2005,doma,Union Olimpija,LJU,7,521,7.0,14.62
prejete tocke,2005,doma,Montepaschi Siena,SIE,7,518,7.0,14.8
prejete tocke,2005,doma,Prokom Trefl Sopot,SOP,7,502,7.0,14.34
prejete tocke,2006,doma,Panathinaikos,PAN,13,949,13.0,14.6
prejete tocke,2006,doma,Olympiacos,OLY,11,852,11.0,15.49
prejete tocke,2006,doma,Maccabi Elite,TEL,11,844,11.0,15.17
prejete tocke,2006,doma,CSKA Moscow,CSK,13,831,13.0,12.78
prejete tocke,2006,doma,Tau Ceramica,BAS,11,805,11.0,13.42
prejete tocke,2006,doma,Partizan,PAR,10,804,10.0,15.5
prejete tocke,2006,doma,Unicaja,MAL,12,794,12.0,13.23
prejete tocke,2006,doma,Dynamo Moscow,DYN,11,793,11.0,14.26
prejete tocke,2006,doma,Winterthur FC Barcelona,BAR,11,783,11.0,14.08
prejete tocke,2006,doma,Pau-Orthez,PAU,10,748,10.0,14.78
prejete tocke,2006,doma,Efes Pilsen,IST,10,746,10.0,14.74
prejete tocke,2006,doma,DKV Joventut,JOV,10,737,10.0,14.74
prejete tocke,2006,doma,Prokom Trefl Sopot,SOP,10,714,10.0,14.28
prejete tocke,2006,doma,Lottomatica Roma,ROM,10,708,10.0,13.99
prejete tocke,2006,doma,Aris TT Bank,ARI,10,706,10.0,13.95
prejete tocke,2006,doma,Benetton Basket,TRE,10,684,10.0,13.68
prejete tocke,2006,doma,RheinEnergie,COL,7,617,7.0,17.63
prejete tocke,2006,doma,Climamio Bologna,FOR,7,604,7.0,17.26
prejete tocke,2006,doma,Zalgiris,ZAL,7,580,7.0,16.0
prejete tocke,2006,doma,Eldo Napoli,NAP,7,537,7.0,14.81
prejete tocke,2006,doma,Cibona,CIB,7,534,7.0,14.73
prejete tocke,2006,doma,Le Mans,LEM,7,523,7.0,14.94
prejete tocke,2006,doma,Fenerbahce Ulker,ULK,7,523,7.0,14.68
prejete tocke,2006,doma,Union Olimpija,LJU,7,520,7.0,14.6
prejete tocke,2007,doma,Maccabi Elite,TEL,13,982,13.0,15.11
prejete tocke,2007,doma,Tau Ceramica,BAS,13,954,13.0,14.68
prejete tocke,2007,doma,Montepaschi Siena,SIE,13,920,13.0,14.02
prejete tocke,2007,doma,Fenerbahce Ulker,ULK,11,846,11.0,15.21
prejete tocke,2007,doma,Olympiacos,OLY,11,837,11.0,15.05
prejete tocke,2007,doma,Aris TT Bank,ARI,10,801,10.0,15.82
prejete tocke,2007,doma,Partizan Igokea,PAR,11,795,11.0,14.45
prejete tocke,2007,doma,CSKA Moscow,CSK,12,786,12.0,13.1
prejete tocke,2007,doma,Real Madrid,MAD,10,778,10.0,15.18
prejete tocke,2007,doma,Zalgiris,ZAL,10,776,10.0,15.52
prejete tocke,2007,doma,Efes Pilsen,IST,10,759,10.0,14.99
prejete tocke,2007,doma,AXA FC Barcelona,BAR,11,720,11.0,13.08
prejete tocke,2007,doma,Lottomatica Roma,ROM,10,719,10.0,14.17
prejete tocke,2007,doma,Panathinaikos,PAN,10,713,10.0,14.26
prejete tocke,2007,doma,Lietuvos Rytas,LIE,10,697,10.0,13.94
prejete tocke,2007,doma,Unicaja,MAL,10,656,10.0,13.12
prejete tocke,2007,doma,Chorale Roanne,ROA,7,645,7.0,18.43
prejete tocke,2007,doma,Virtus VidiVici,VIR,7,598,7.0,17.09
prejete tocke,2007,doma,Le Mans,LEM,7,583,7.0,16.36
prejete tocke,2007,doma,Cibona,CIB,7,573,7.0,16.37
prejete tocke,2007,doma,AJ Milano,MIL,7,539,7.0,15.4
prejete tocke,2007,doma,Prokom Trefl Sopot,SOP,7,525,7.0,15.0
prejete tocke,2007,doma,Union Olimpija,LJU,7,520,7.0,14.86
prejete tocke,2007,doma,Brose Baskets,BAM,7,472,7.0,13.49
prejete tocke,2008,doma,Olympiacos,OLY,12,898,12.0,14.97
prejete tocke,2008,doma,Regal FC Barcelona,BAR,12,828,12.0,13.8
prejete tocke,2008,doma,Panathinaikos,PAN,11,801,11.0,14.4
prejete tocke,2008,doma,Tau Ceramica,BAS,10,781,10.0,15.62
prejete tocke,2008,doma,Montepaschi Siena,SIE,10,733,10.0,14.66
prejete tocke,2008,doma,Real Madrid,MAD,10,714,10.0,14.28
prejete tocke,2008,doma,Maccabi Electra,TEL,8,637,8.0,15.68
prejete tocke,2008,doma,CSKA Moscow,CSK,10,630,10.0,12.6
prejete tocke,2008,doma,AJ Milano,MIL,8,630,8.0,15.75
prejete tocke,2008,doma,Lottomatica Roma,ROM,8,624,8.0,15.13
prejete tocke,2008,doma,Fenerbahce Ulker,ULK,8,615,8.0,14.69
prejete tocke,2008,doma,Partizan,PAR,9,608,9.0,13.51
prejete tocke,2008,doma,Cibona,CIB,8,600,8.0,14.77
prejete tocke,2008,doma,Asseco Prokom,SOP,8,595,8.0,14.87
prejete tocke,2008,doma,Alba Berlin,BER,8,576,8.0,14.4
prejete tocke,2008,doma,Unicaja,MAL,8,562,8.0,13.83
prejete tocke,2008,doma,Le Mans,LEM,5,418,5.0,16.31
prejete tocke,2008,doma,Union Olimpija,LJU,5,414,5.0,16.56
prejete tocke,2008,doma,Zalgiris,ZAL,5,410,5.0,16.4
prejete tocke,2008,doma,DKV Joventut,JOV,5,406,5.0,16.24
prejete tocke,2008,doma,SLUC Nancy,NAN,5,399,5.0,15.96
prejete tocke,2008,doma,Air Avellino,AVE,5,387,5.0,15.48
prejete tocke,2008,doma,Panionios On Telecoms,NIO,5,384,5.0,15.36
prejete tocke,2008,doma,Efes Pilsen,IST,5,374,5.0,14.96
prejete tocke,2009,doma,Partizan,PAR,11,829,11.0,14.74
prejete tocke,2009,doma,CSKA Moscow,CSK,11,799,11.0,14.36
prejete tocke,2009,doma,Asseco Prokom,SOP,10,783,10.0,15.66
prejete tocke,2009,doma,Regal FC Barcelona,BAR,12,758,12.0,12.63
prejete tocke,2009,doma,Olympiacos,OLY,10,744,10.0,14.88
prejete tocke,2009,doma,Maccabi Electra,TEL,10,719,10.0,14.38
prejete tocke,2009,doma,Caja Laboral,BAS,10,718,10.0,14.18
prejete tocke,2009,doma,Real Madrid,MAD,10,703,10.0,14.06
prejete tocke,2009,doma,BC Khimki,KHI,8,617,8.0,14.96
prejete tocke,2009,doma,Unicaja,MAL,8,614,8.0,15.11
prejete tocke,2009,doma,Zalgiris Kaunas,ZAL,8,612,8.0,15.3
prejete tocke,2009,doma,Cibona,CIB,8,603,8.0,15.08
prejete tocke,2009,doma,Maroussi BC,MAR,8,601,8.0,15.02
prejete tocke,2009,doma,Montepaschi Siena,SIE,8,579,8.0,14.48
prejete tocke,2009,doma,Efes Pilsen,IST,8,576,8.0,14.18
prejete tocke,2009,doma,Panathinaikos,PAN,8,552,8.0,13.8
prejete tocke,2009,doma,Union Olimpija,LJU,5,395,5.0,15.41
prejete tocke,2009,doma,EWE Baskets,OLD,5,394,5.0,15.76
prejete tocke,2009,doma,Entente Orleanaise,ORL,5,390,5.0,15.6
prejete tocke,2009,doma,Asvel Basket,ASV,5,385,5.0,15.02
prejete tocke,2009,doma,Fenerbahce Ulker,ULK,5,375,5.0,15.0
prejete tocke,2009,doma,Lottomatica Roma,ROM,5,364,5.0,14.2
prejete tocke,2009,doma,Lietuvos Rytas,LIE,5,360,5.0,14.05
prejete tocke,2009,doma,Armani Jeans Milano,MIL,5,342,5.0,13.68
prejete tocke,2010,doma,Maccabi Electra Tel Aviv,TEL,12,831,12.0,13.71
prejete tocke,2010,doma,Real Madrid,MAD,12,823,12.0,13.44
prejete tocke,2010,doma,Caja Laboral Vitoria,BAS,10,778,10.0,15.56
prejete tocke,2010,doma,Panathinaikos Athens,PAN,11,752,11.0,13.52
prejete tocke,2010,doma,Power Electronics Valencia,PAM,10,701,10.0,14.02
prejete tocke,2010,doma,Olympiacos Piraeus,OLY,10,694,10.0,13.88
prejete tocke,2010,doma,Montepaschi Siena,SIE,10,681,10.0,13.62
prejete tocke,2010,doma,Regal Barcelona,BAR,10,666,10.0,13.32
prejete tocke,2010,doma,Union Olimpija Ljubljana,LJU,8,627,8.0,14.97
prejete tocke,2010,doma,Unicaja Malaga,MAL,8,617,8.0,15.42
prejete tocke,2010,doma,Lietuvos Rytas Vilnius,LIE,8,611,8.0,15.27
prejete tocke,2010,doma,Zalgiris Kaunas,ZAL,8,596,8.0,14.23
prejete tocke,2010,doma,Lottomatica Roma,ROM,8,590,8.0,14.75
prejete tocke,2010,doma,Fenerbahce Ulker Istanbul,ULK,8,568,8.0,14.2
prejete tocke,2010,doma,Efes Pilsen Istanbul,IST,8,567,8.0,14.18
prejete tocke,2010,doma,Partizan mt:s Belgrade,PAR,8,533,8.0,13.32
prejete tocke,2010,doma,Cibona Zagreb,CIB,5,427,5.0,17.08
prejete tocke,2010,doma,Asseco Prokom Gdynia,SOP,5,371,5.0,14.84
prejete tocke,2010,doma,Khimki Moscow Region,KHI,5,368,5.0,14.36
prejete tocke,2010,doma,Armani Jeans  Milano,MIL,5,367,5.0,14.68
prejete tocke,2010,doma,Cholet Basket,CHO,5,366,5.0,14.64
prejete tocke,2010,doma,CSKA Moscow,CSK,5,347,5.0,13.88
prejete tocke,2010,doma,Brose Baskets Bamberg,BAM,5,342,5.0,13.68
prejete tocke,2010,doma,Spirou Charleroi,CHA,5,328,5.0,13.12
prejete tocke,2011,doma,Panathinaikos Athens,PAN,12,916,12.0,14.96
prejete tocke,2011,doma,CSKA Moscow,CSK,12,830,12.0,13.83
prejete tocke,2011,doma,Olympiacos Piraeus,OLY,11,796,11.0,14.47
prejete tocke,2011,doma,Montepaschi Siena,SIE,10,760,10.0,15.2
prejete tocke,2011,doma,Gescrap Bilbao Basket,BIL,10,700,10.0,14.0
prejete tocke,2011,doma,Maccabi Electra Tel Aviv,TEL,10,677,10.0,13.54
prejete tocke,2011,doma,Unicaja Malaga,MAL,8,652,8.0,16.05
prejete tocke,2011,doma,Real Madrid,MAD,8,624,8.0,15.6
prejete tocke,2011,doma,Zalgiris Kaunas,ZAL,8,620,8.0,15.5
prejete tocke,2011,doma,FC Barcelona Regal,BAR,10,618,10.0,12.36
prejete tocke,2011,doma,Fenerbahce Ulker,ULK,8,615,8.0,14.91
prejete tocke,2011,doma,Unics Kazan,UNK,9,575,9.0,12.78
prejete tocke,2011,doma,Anadolu Efes Istanbul,IST,8,573,8.0,14.33
prejete tocke,2011,doma,Bennet Cantu,CTU,8,567,8.0,14.18
prejete tocke,2011,doma,EA7 Emporio Armani,MIL,8,546,8.0,13.65
prejete tocke,2011,doma,Galatasaray Medical Park,GAL,8,537,8.0,13.02
prejete tocke,2011,doma,Belgacom Spirou Charleroi,CHA,5,412,5.0,16.48
prejete tocke,2011,doma,KK Zagreb,ZAG,5,404,5.0,16.16
prejete tocke,2011,doma,Partizan mt:s Belgrade,PAR,5,387,5.0,15.48
prejete tocke,2011,doma,SLUC Nancy,NAN,5,385,5.0,15.4
prejete tocke,2011,doma,Brose Baskets,BAM,5,383,5.0,15.32
prejete tocke,2011,doma,Caja Laboral,BAS,5,377,5.0,14.71
prejete tocke,2011,doma,Union Olimpija Ljubljana,LJU,5,366,5.0,14.64
prejete tocke,2011,doma,Asseco Prokom Gdynia,SOP,5,355,5.0,14.2
prejete tocke,2012,doma,Olympiacos Piraeus,OLY,16,1162,16.0,14.5
prejete tocke,2012,doma,CSKA Moscow,CSK,16,1157,16.0,14.46
prejete tocke,2012,doma,FC Barcelona Regal,BAR,16,1096,16.0,13.59
prejete tocke,2012,doma,Laboral Kutxa Vitoria,BAS,14,1035,14.0,14.79
prejete tocke,2012,doma,Brose Baskets Bamberg,BAM,12,1004,12.0,16.39
prejete tocke,2012,doma,Anadolu Efes Istanbul,IST,14,988,14.0,13.99
prejete tocke,2012,doma,Fenerbahce Ulker Istanbul,ULK,12,984,12.0,16.4
prejete tocke,2012,doma,Real Madrid,MAD,14,976,14.0,13.82
prejete tocke,2012,doma,Panathinaikos Athens,PAN,14,942,14.0,13.46
prejete tocke,2012,doma,Montepaschi Siena,SIE,12,926,12.0,15.27
prejete tocke,2012,doma,Besiktas JK Istanbul,BES,12,900,12.0,15.0
prejete tocke,2012,doma,Maccabi Electra Tel Aviv,TEL,13,900,13.0,13.85
prejete tocke,2012,doma,Alba Berlin,BER,12,869,12.0,14.48
prejete tocke,2012,doma,Zalgiris Kaunas,ZAL,12,865,12.0,14.27
prejete tocke,2012,doma,Unicaja Malaga,MAL,12,859,12.0,14.17
prejete tocke,2012,doma,Khimki Moscow Region,KHI,12,858,12.0,14.27
prejete tocke,2012,doma,Elan Chalon-Sur-Saone,CHL,5,442,5.0,17.25
prejete tocke,2012,doma,Cedevita Zagreb,CED,5,423,5.0,16.11
prejete tocke,2012,doma,Asseco Prokom Gdynia,SOP,5,409,5.0,16.36
prejete tocke,2012,doma,Union Olimpija Ljubljana,LJU,5,406,5.0,16.24
prejete tocke,2012,doma,EA7 Emporio Armani Milan,MIL,5,381,5.0,15.24
prejete tocke,2012,doma,Partizan mt:s Belgrade,PAR,5,367,5.0,13.98
prejete tocke,2012,doma,Mapooro Cantu,CTU,5,337,5.0,13.48
prejete tocke,2012,doma,Lietuvos Rytas Vilnius,LIE,5,334,5.0,13.36
prejete tocke,2013,doma,FC Barcelona,BAR,16,1165,16.0,14.56
prejete tocke,2013,doma,Real Madrid,MAD,16,1139,16.0,14.13
prejete tocke,2013,doma,CSKA Moscow,CSK,16,1051,16.0,12.94
prejete tocke,2013,doma,EA7 Emporio Armani Milan,MIL,14,1027,14.0,14.54
prejete tocke,2013,doma,Maccabi Electra Tel Aviv,TEL,14,1005,14.0,14.36
prejete tocke,2013,doma,Olympiacos Piraeus,OLY,14,976,14.0,13.94
prejete tocke,2013,doma,FC Bayern Munich,MUN,12,950,12.0,15.83
prejete tocke,2013,doma,Zalgiris Kaunas,ZAL,12,948,12.0,15.8
prejete tocke,2013,doma,Galatasaray Liv Hospital Istanbul,GAL,13,928,13.0,14.28
prejete tocke,2013,doma,Panathinaikos Athens,PAN,14,921,14.0,13.04
prejete tocke,2013,doma,Anadolu Efes Istanbul,IST,12,915,12.0,14.94
prejete tocke,2013,doma,Laboral Kutxa Vitoria,BAS,12,914,12.0,15.23
prejete tocke,2013,doma,Unicaja Malaga,MAL,12,910,12.0,15.17
prejete tocke,2013,doma,Lokomotiv Kuban Krasnodar,TIV,12,892,12.0,14.71
prejete tocke,2013,doma,Partizan NIS Belgrade,PAR,12,856,12.0,14.27
prejete tocke,2013,doma,Fenerbahce Ulker Istanbul,ULK,12,843,12.0,14.05
prejete tocke,2013,doma,Lietuvos Rytas Vilnius,LIE,5,427,5.0,16.66
prejete tocke,2013,doma,Budivelnik Kiev,NIK,5,424,5.0,16.96
prejete tocke,2013,doma,Stelmet Zielona Gora,GSS,5,412,5.0,16.48
prejete tocke,2013,doma,Brose Baskets Bamberg,BAM,5,405,5.0,16.2
prejete tocke,2013,doma,Crvena Zvezda Telekom Belgrade,RED,5,397,5.0,15.49
prejete tocke,2013,doma,Strasbourg,STR,5,376,5.0,15.04
prejete tocke,2013,doma,JSF Nanterre,NTR,5,361,5.0,14.44
prejete tocke,2013,doma,Montepaschi Siena,SIE,5,339,5.0,13.56
prejete tocke,2014,doma,Real Madrid,MAD,16,1202,16.0,15.0
prejete tocke,2014,doma,CSKA Moscow,CSK,15,1150,15.0,15.21
prejete tocke,2014,doma,Fenerbahce Ulker Istanbul,ULK,15,1135,15.0,15.01
prejete tocke,2014,doma,FC Barcelona,BAR,14,1049,14.0,14.72
prejete tocke,2014,doma,Anadolu Efes Istanbul,IST,14,1024,14.0,14.63
prejete tocke,2014,doma,Panathinaikos Athens,PAN,14,1022,14.0,14.6
